"age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
29,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
74,9,"Widowed","Admin","CaucYes","Female",28,"incB",0,0,"ChildNo"
48,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
23,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,7.68708015578313,"ChildNo"
22,13,"Never-Married","Professional","CaucYes","Female",15,"incB",0,0,"ChildYes"
53,9,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
20,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
39,11,"Married","Blue-Collar","CaucYes","Male",70,"incH",0,0,"ChildNo"
23,10,"Never-Married","Blue-Collar","CaucNo","Male",25,"incB",0,0,"ChildNo"
30,7,"Not-Married","Service","CaucYes","Female",32,"incB",0,0,"ChildNo"
34,9,"Not-Married","Service","CaucYes","Female",45,"incB",0,0,"ChildNo"
39,8,"Married","Blue-Collar","CaucYes","Male",32,"incB",0,0,"ChildNo"
37,10,"Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
28,9,"Never-Married","Sales","CaucYes","Female",60,"incB",0,0,"ChildNo"
23,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
19,10,"Never-Married","Service","CaucYes","Female",12,"incB",0,0,"ChildYes"
32,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildYes"
23,10,"Never-Married","Service","CaucYes","Male",44,"incB",0,0,"ChildYes"
25,13,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
52,6,"Widowed","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
22,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",7.97522083865341,0,"ChildYes"
27,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.41383067842108,0,"ChildNo"
32,13,"Never-Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildNo"
39,12,"Married","Admin","CaucNo","Male",50,"incB",0,0,"ChildNo"
18,9,"Married","Sales","CaucYes","Female",36,"incB",0,0,"ChildNo"
28,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
50,14,"Married","Admin","CaucYes","Female",50,"incH",0,7.78986855905471,"ChildNo"
72,9,"Widowed","Service","CaucYes","Female",25,"incB",0,0,"ChildNo"
76,9,"Married","Sales","CaucYes","Male",20,"incB",0,0,"ChildNo"
35,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
36,13,"Married","Sales","CaucYes","Male",40,"incH",0,7.55118686729615,"ChildNo"
19,9,"Married","Service","CaucYes","Female",15,"incB",0,0,"ChildYes"
23,13,"Never-Married","White-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
36,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
50,13,"Not-Married","White-Collar","CaucYes","Male",40,"incH",9.61720450099805,0,"ChildNo"
20,10,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildNo"
64,4,"Married","Blue-Collar","CaucYes","Male",80,"incB",0,0,"ChildNo"
53,10,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
33,12,"Not-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
30,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
31,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,10,"Married","Admin","CaucYes","Male",35,"incB",0,0,"ChildNo"
38,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
18,10,"Never-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
46,13,"Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
46,9,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,10,"Widowed","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
18,9,"Never-Married","Admin","CaucYes","Female",25,"incB",0,0,"ChildNo"
23,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
81,8,"Widowed","Sales","CaucYes","Female",30,"incB",0,0,"ChildNo"
35,9,"Not-Married","Service","CaucYes","Female",21,"incB",0,0,"ChildNo"
19,5,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
30,10,"Never-Married","Sales","CaucYes","Female",45,"incB",0,0,"ChildNo"
24,11,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
24,5,"Not-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildNo"
24,5,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
37,10,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
50,9,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
37,13,"Married","Sales","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
26,11,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
18,10,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildYes"
24,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
18,9,"Never-Married","Sales","CaucYes","Male",20,"incB",0,0,"ChildYes"
38,14,"Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildNo"
66,9,"Widowed","White-Collar","CaucYes","Male",86,"incH",0,0,"ChildNo"
33,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
25,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
23,10,"Not-Married","Service","CaucYes","Female",26,"incB",0,0,"ChildNo"
46,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incH",9.57115672841547,0,"ChildNo"
64,14,"Married","Sales","CaucYes","Male",65,"incH",8.76701762131178,0,"ChildNo"
36,13,"Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
31,10,"Married","Other-occups","CaucNo","Male",40,"incB",0,0,"ChildNo"
23,10,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
61,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
35,10,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildYes"
30,6,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
21,11,"Never-Married","Service","CaucYes","Female",44,"incB",0,0,"ChildYes"
27,10,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildYes"
26,12,"Not-Married","Blue-Collar","CaucYes","Female",30,"incB",0,0,"ChildNo"
26,10,"Married","Other-occups","CaucNo","Male",40,"incB",0,0,"ChildYes"
43,14,"Married","Other-occups","CaucNo","Male",40,"incH",0,0,"ChildNo"
20,9,"Never-Married","Admin","CaucNo","Female",35,"incB",0,0,"ChildNo"
20,10,"Never-Married","Professional","CaucYes","Male",38,"incB",0,0,"ChildYes"
39,14,"Not-Married","Service","CaucYes","Female",50,"incH",0,0,"ChildNo"
48,10,"Not-Married","Professional","CaucYes","Female",50,"incB",0,0,"ChildNo"
36,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
34,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,7.58832367733522,"ChildNo"
37,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.51998927871824,0,"ChildNo"
37,15,"Never-Married","Professional","CaucYes","Male",55,"incH",0,7.35564110297425,"ChildYes"
44,10,"Married","Blue-Collar","CaucYes","Male",80,"incH",0,7.55118686729615,"ChildNo"
51,7,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,7.39572160860205,"ChildNo"
34,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
29,9,"Married","Sales","CaucNo","Male",38,"incB",7.94803199063728,0,"ChildNo"
38,10,"Married","Blue-Collar","CaucYes","Male",43,"incH",0,0,"ChildNo"
34,10,"Married","Other-occups","CaucYes","Male",60,"incB",0,0,"ChildNo"
63,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
47,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
62,8,"Widowed","Admin","CaucYes","Female",37,"incB",0,0,"ChildNo"
20,9,"Never-Married","Service","CaucNo","Female",18,"incB",0,0,"ChildYes"
30,3,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
53,10,"Not-Married","Professional","CaucYes","Male",50,"incB",0,7.37211802833779,"ChildNo"
77,9,"Married","Professional","CaucYes","Male",35,"incB",0,0,"ChildNo"
50,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
61,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
61,4,"Married","Blue-Collar","CaucYes","Female",44,"incB",8.14815643992162,0,"ChildNo"
77,16,"Not-Married","Professional","CaucYes","Male",4,"incH",0,0,"ChildNo"
49,13,"Married","White-Collar","CaucYes","Male",75,"incH",0,0,"ChildNo"
26,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
30,13,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
36,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,10,"Not-Married","Blue-Collar","CaucNo","Female",40,"incH",0,0,"ChildNo"
23,9,"Never-Married","Service","CaucYes","Female",37,"incB",0,0,"ChildNo"
38,11,"Not-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
40,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
27,10,"Never-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
45,9,"Not-Married","Service","CaucYes","Female",32,"incB",0,0,"ChildNo"
24,13,"Never-Married","White-Collar","CaucYes","Male",36,"incB",0,0,"ChildYes"
42,9,"Not-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildNo"
31,10,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
54,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
46,10,"Not-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,13,"Never-Married","Professional","CaucNo","Female",15,"incB",0,0,"ChildYes"
24,7,"Never-Married","Service","CaucYes","Male",35,"incB",0,0,"ChildNo"
24,10,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
40,13,"Married","Other-occups","CaucYes","Male",72,"incH",0,0,"ChildNo"
45,12,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
50,14,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
36,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
35,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,7.52240023138712,"ChildNo"
43,15,"Never-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
30,13,"Never-Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
44,13,"Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
42,13,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
64,16,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
23,10,"Not-Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildYes"
60,13,"Never-Married","Professional","CaucYes","Male",60,"incB",8.31922993863233,0,"ChildNo"
18,6,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
24,10,"Never-Married","Service","CaucYes","Male",35,"incB",0,0,"ChildYes"
40,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
33,9,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
43,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
56,9,"Not-Married","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
25,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
25,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
34,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
40,10,"Married","White-Collar","CaucYes","Male",65,"incH",8.89549263145163,0,"ChildNo"
64,13,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
41,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
44,14,"Not-Married","White-Collar","CaucYes","Male",45,"incH",8.91341571815747,0,"ChildNo"
60,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.31016902198191,0,"ChildNo"
38,10,"Not-Married","Service","CaucYes","Female",36,"incB",0,0,"ChildNo"
26,9,"Never-Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildYes"
19,10,"Never-Married","Sales","CaucNo","Female",20,"incB",0,0,"ChildYes"
31,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
28,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
25,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
49,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,9,"Not-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
33,7,"Married","Blue-Collar","CaucYes","Male",49,"incB",0,0,"ChildNo"
34,9,"Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
54,9,"Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
39,9,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
43,10,"Not-Married","Admin","CaucYes","Female",38,"incB",0,0,"ChildNo"
42,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
23,9,"Never-Married","Admin","CaucYes","Female",37,"incB",0,0,"ChildNo"
23,10,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
23,10,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
54,13,"Married","Professional","CaucYes","Male",40,"incH",0,7.58984151218266,"ChildNo"
23,9,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
58,10,"Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
46,16,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,16,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
53,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
77,4,"Married","Service","CaucYes","Male",8,"incB",0,0,"ChildNo"
37,13,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
18,6,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
36,13,"Not-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
34,9,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildYes"
45,9,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
64,12,"Married","Other-occups","CaucNo","Male",40,"incB",0,0,"ChildNo"
24,5,"Not-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildYes"
37,13,"Never-Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
48,9,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,7.3038432252777,"ChildNo"
42,10,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
28,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,13,"Never-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
34,9,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
31,13,"Married","Blue-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
33,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
47,7,"Not-Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
27,13,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
36,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
31,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
56,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
18,8,"Never-Married","Sales","CaucYes","Female",12,"incB",0,0,"ChildYes"
54,13,"Widowed","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
27,10,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
65,14,"Married","Sales","CaucYes","Male",44,"incH",9.26917515769708,0,"ChildNo"
65,7,"Not-Married","Blue-Collar","CaucYes","Male",24,"incB",0,0,"ChildNo"
21,10,"Never-Married","Service","CaucNo","Female",48,"incB",0,0,"ChildYes"
22,10,"Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
32,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
42,7,"Married","Blue-Collar","CaucYes","Male",35,"incH",0,0,"ChildNo"
32,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
21,10,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
49,9,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
30,9,"Not-Married","Blue-Collar","CaucYes","Male",43,"incB",0,0,"ChildNo"
20,10,"Never-Married","Service","CaucYes","Female",11,"incB",0,0,"ChildYes"
55,9,"Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildYes"
46,5,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
31,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
58,3,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
34,8,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
65,10,"Married","Admin","CaucYes","Male",48,"incH",0,0,"ChildNo"
48,9,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
44,10,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
26,7,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
45,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
19,9,"Never-Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildYes"
45,13,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
36,10,"Married","Professional","CaucNo","Male",40,"incH",0,0,"ChildNo"
45,9,"Married","Blue-Collar","CaucYes","Male",56,"incB",0,7.46221493976819,"ChildNo"
43,10,"Not-Married","Other-occups","CaucNo","Female",35,"incB",0,0,"ChildNo"
62,6,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
31,12,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
46,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
38,9,"Married","Service","CaucYes","Female",43,"incB",0,0,"ChildNo"
51,10,"Not-Married","Sales","CaucYes","Female",38,"incH",0,0,"ChildNo"
22,10,"Never-Married","Sales","CaucYes","Female",22,"incB",0,0,"ChildYes"
46,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
67,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
55,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
24,11,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
41,10,"Not-Married","Service","CaucYes","Male",59,"incB",0,0,"ChildNo"
33,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,13,"Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
56,14,"Married","White-Collar","CaucYes","Male",60,"incH",0,7.58984151218266,"ChildNo"
27,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
32,11,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
21,10,"Never-Married","Professional","CaucYes","Female",25,"incB",0,0,"ChildYes"
31,9,"Married","Other-occups","CaucNo","Male",40,"incH",0,0,"ChildNo"
42,10,"Not-Married","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
19,9,"Never-Married","Admin","CaucYes","Female",25,"incB",0,0,"ChildNo"
63,15,"Married","Professional","CaucYes","Male",60,"incH",11.5129254649702,0,"ChildNo"
34,13,"Never-Married","Admin","CaucYes","Male",18,"incB",0,0,"ChildYes"
38,10,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
19,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
34,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
21,9,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
27,10,"Never-Married","Sales","CaucYes","Male",32,"incB",0,0,"ChildNo"
63,9,"Widowed","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
25,13,"Never-Married","Professional","CaucYes","Male",20,"incB",0,0,"ChildYes"
51,10,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
50,14,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
63,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
53,10,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
18,8,"Never-Married","Blue-Collar","CaucYes","Male",10,"incB",0,0,"ChildYes"
41,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.55236726642389,0,"ChildNo"
32,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
19,7,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
41,13,"Not-Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
29,9,"Never-Married","Admin","CaucNo","Male",37,"incB",0,0,"ChildNo"
66,10,"Married","White-Collar","CaucYes","Male",40,"incB",8.24774388722552,0,"ChildNo"
57,13,"Married","Professional","CaucYes","Male",55,"incH",0,0,"ChildNo"
49,3,"Married","Service","CaucYes","Male",40,"incH",0,0,"ChildNo"
36,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
33,11,"Never-Married","Service","CaucYes","Female",10,"incB",0,0,"ChildNo"
46,7,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
27,13,"Not-Married","Admin","CaucYes","Female",16,"incB",0,0,"ChildNo"
24,9,"Never-Married","Admin","CaucNo","Male",40,"incB",0,7.75790620835175,"ChildYes"
32,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
40,9,"Never-Married","Service","CaucYes","Female",65,"incB",0,0,"ChildNo"
35,13,"Not-Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
22,10,"Never-Married","Admin","CaucYes","Female",30,"incB",0,0,"ChildYes"
41,9,"Never-Married","Blue-Collar","CaucNo","Female",30,"incB",0,0,"ChildNo"
22,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
45,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
46,13,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
50,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
47,14,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
36,9,"Not-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
42,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
23,10,"Never-Married","Service","CaucYes","Male",50,"incB",0,0,"ChildNo"
28,10,"Never-Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildYes"
44,9,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
47,9,"Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
61,9,"Married","Sales","CaucYes","Male",45,"incH",9.61747075940341,0,"ChildNo"
50,4,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
54,14,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
18,7,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
46,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
50,14,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
32,9,"Not-Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
48,14,"Not-Married","Professional","CaucYes","Male",25,"incB",0,0,"ChildNo"
40,9,"Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
34,7,"Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
31,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildYes"
43,16,"Never-Married","Professional","CaucYes","Male",45,"incH",11.5129254649702,0,"ChildNo"
33,11,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
62,10,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
44,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
55,9,"Widowed","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
42,11,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
42,10,"Married","Admin","CaucYes","Female",40,"incH",9.61747075940341,0,"ChildNo"
23,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
63,10,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
23,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
32,9,"Never-Married","Service","CaucYes","Male",35,"incB",7.97522083865341,0,"ChildYes"
30,2,"Not-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
50,9,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
19,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
40,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
45,9,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
51,13,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
29,10,"Married","Other-occups","CaucYes","Male",46,"incH",0,0,"ChildNo"
64,9,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
58,9,"Married","Blue-Collar","CaucYes","Male",38,"incH",0,0,"ChildNo"
43,14,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
27,13,"Never-Married","Other-occups","CaucYes","Male",50,"incB",0,0,"ChildNo"
