"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"29420",30,11,"Not-Married","Admin","CaucYes","Female",38,"incB",0,0,"ChildNo"
"17442",32,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"23078",56,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"45803",33,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"11425",29,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19210",21,10,"Never-Married","Professional","CaucYes","Female",32,"incB",6.96224346426621,0,"ChildYes"
"30715",40,9,"Never-Married","Admin","CaucYes","Female",70,"incB",0,0,"ChildNo"
"10632",20,10,"Never-Married","Service","CaucYes","Male",15,"incB",0,0,"ChildYes"
"634",30,13,"Married","Admin","CaucNo","Female",40,"incH",0,0,"ChildNo"
"25095",27,10,"Never-Married","Blue-Collar","CaucNo","Male",25,"incB",0,0,"ChildNo"
"8477",28,11,"Married","Professional","CaucYes","Male",50,"incH",11.5129254649702,0,"ChildNo"
"20590",25,13,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17572",59,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"6416",49,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"32108",55,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"14350",28,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"11676",36,11,"Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"29232",30,9,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"45690",48,13,"Not-Married","Professional","CaucYes","Female",45,"incB",8.91516361776214,0,"ChildNo"
"48713",37,9,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"38270",22,12,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"13481",44,7,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"21611",48,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"5433",44,15,"Not-Married","Professional","CaucYes","Female",99,"incB",7.76429600645052,0,"ChildNo"
"27853",24,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"3100",18,8,"Never-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildYes"
"26470",19,4,"Never-Married","Service","CaucYes","Male",33,"incB",0,0,"ChildYes"
"40675",30,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"4910",55,14,"Widowed","Professional","CaucYes","Female",50,"incB",6.81892406527552,0,"ChildNo"
"22698",53,13,"Married","White-Collar","CaucYes","Male",44,"incH",0,0,"ChildNo"
"12530",65,10,"Widowed","Professional","CaucYes","Female",20,"incB",7.52240023138712,0,"ChildNo"
"20580",42,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,7.55118686729615,"ChildNo"
"35590",59,13,"Never-Married","Professional","CaucNo","Female",35,"incB",0,0,"ChildNo"
"6843",41,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"43877",35,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.05134093329298,0,"ChildNo"
"40211",43,13,"Not-Married","Professional","CaucYes","Female",43,"incH",0,0,"ChildNo"
"22048",35,9,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17465",70,9,"Married","White-Collar","CaucYes","Male",16,"incB",0,0,"ChildNo"
"43335",36,5,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"25915",51,14,"Married","White-Collar","CaucYes","Male",50,"incH",0,7.58984151218266,"ChildNo"
"29585",20,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"9185",32,13,"Married","Professional","CaucYes","Male",50,"incH",11.5129254649702,0,"ChildNo"
"20488",46,9,"Not-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
"36080",45,13,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"43673",33,10,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"19575",55,14,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"15015",24,10,"Never-Married","Admin","CaucNo","Female",35,"incB",0,0,"ChildNo"
"40193",25,13,"Never-Married","Other-occups","CaucNo","Male",40,"incB",7.80954132465341,0,"ChildYes"
"32324",32,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"26408",59,3,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"25274",60,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"3538",81,9,"Widowed","Admin","CaucYes","Female",20,"incB",0,0,"ChildNo"
"12847",46,4,"Not-Married","Service","CaucYes","Female",24,"incB",0,7.37462901521894,"ChildNo"
"36032",46,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"43949",22,9,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildYes"
"25029",30,5,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"3189",59,9,"Not-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
"26180",21,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"11239",84,10,"Married","Sales","CaucYes","Male",35,"incH",0,0,"ChildNo"
"30990",29,9,"Never-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"14066",38,10,"Not-Married","Service","CaucYes","Female",58,"incB",0,0,"ChildNo"
"3909",28,13,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"3766",55,12,"Not-Married","Sales","CaucNo","Female",30,"incB",0,0,"ChildNo"
"20794",51,10,"Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"40928",28,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",11.5129254649702,0,"ChildNo"
"11980",34,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"25687",32,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"17929",29,9,"Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"40717",30,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.62657020629066,"ChildNo"
"7072",56,13,"Married","Admin","CaucYes","Male",45,"incH",0,0,"ChildNo"
"33252",24,13,"Married","Blue-Collar","CaucYes","Male",35,"incH",0,0,"ChildNo"
"26593",49,13,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"24166",19,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"12855",49,13,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"44665",36,10,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"35500",54,5,"Not-Married","Blue-Collar","CaucYes","Male",24,"incB",0,0,"ChildNo"
"2832",39,10,"Married","White-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"22525",46,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"23690",43,13,"Married","Sales","CaucNo","Female",40,"incH",0,0,"ChildYes"
"24620",37,7,"Not-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17553",23,9,"Married","Blue-Collar","CaucYes","Female",40,"incB",8.27969713387763,0,"ChildNo"
"15936",35,9,"Never-Married","Blue-Collar","CaucYes","Male",65,"incB",8.77924971622905,0,"ChildNo"
"43946",28,8,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"15392",22,9,"Never-Married","Admin","CaucYes","Female",55,"incB",0,0,"ChildNo"
"38888",27,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"35648",61,4,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"2764",24,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20240",43,10,"Not-Married","Admin","CaucYes","Female",44,"incB",0,0,"ChildNo"
"34021",51,14,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
"1864",25,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"30941",35,10,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"9053",29,9,"Not-Married","Sales","CaucYes","Female",32,"incB",0,0,"ChildNo"
"23032",32,13,"Never-Married","Professional","CaucYes","Female",50,"incB",0,0,"ChildNo"
"48835",25,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"44524",57,14,"Married","Sales","CaucYes","Male",50,"incH",0,7.58984151218266,"ChildNo"
"28668",18,7,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
"48738",46,6,"Not-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildNo"
"44163",59,16,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,7.58984151218266,"ChildNo"
"32683",18,10,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildYes"
"3793",53,12,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"12157",28,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
"796",22,10,"Never-Married","Service","CaucNo","Male",20,"incB",0,0,"ChildNo"
"7096",37,9,"Married","Other-occups","CaucYes","Male",30,"incB",0,0,"ChildNo"
"46349",51,7,"Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
"17488",28,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"12306",30,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"30289",40,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"43264",28,12,"Never-Married","Admin","CaucNo","Female",38,"incB",0,0,"ChildNo"
"36352",28,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"29549",50,10,"Married","Other-occups","CaucYes","Male",45,"incH",0,0,"ChildNo"
"7404",59,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"6525",49,14,"Not-Married","Professional","CaucYes","Male",80,"incH",11.5129254649702,0,"ChildNo"
"32859",23,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"112",38,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"23434",33,11,"Never-Married","Other-occups","CaucYes","Male",70,"incB",0,0,"ChildNo"
"46198",19,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
"17835",29,9,"Not-Married","Blue-Collar","CaucNo","Male",50,"incH",0,7.35564110297425,"ChildNo"
"8363",64,7,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"37328",35,11,"Married","Other-occups","CaucYes","Male",48,"incH",8.89549263145163,0,"ChildNo"
"27146",28,10,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"33956",42,4,"Widowed","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
"25964",61,10,"Married","Admin","CaucYes","Male",50,"incH",0,0,"ChildNo"
"29832",32,9,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"8426",37,9,"Married","White-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"16938",23,10,"Never-Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildYes"
"110",42,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"23887",27,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"25395",36,12,"Never-Married","Other-occups","CaucNo","Male",40,"incH",9.57115672841547,0,"ChildNo"
"35421",27,13,"Never-Married","Professional","CaucYes","Female",25,"incB",8.10952565975287,0,"ChildYes"
"12339",47,16,"Not-Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"28753",39,13,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5595",66,9,"Never-Married","Service","CaucNo","Female",3,"incB",0,0,"ChildNo"
"25597",28,9,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"22432",59,6,"Not-Married","Other-occups","CaucNo","Male",40,"incB",0,0,"ChildNo"
"29852",41,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"33021",34,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"1682",26,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"26538",28,10,"Never-Married","Service","CaucYes","Female",50,"incB",0,0,"ChildYes"
"41543",23,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",7.68478394352278,0,"ChildNo"
"48341",44,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"10934",41,11,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"7220",47,10,"Married","Professional","CaucYes","Male",20,"incB",0,0,"ChildNo"
"14667",21,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"12453",35,14,"Married","White-Collar","CaucYes","Male",55,"incH",8.94754601503218,0,"ChildNo"
"20372",50,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4761",54,13,"Not-Married","Sales","CaucNo","Female",60,"incB",0,0,"ChildNo"
"45174",19,9,"Married","Sales","CaucYes","Male",40,"incB",8.2380082492184,0,"ChildNo"
"38864",32,12,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"35312",53,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"4229",38,11,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"25940",18,9,"Married","Service","CaucYes","Female",40,"incB",8.04044688130311,0,"ChildNo"
"21168",40,12,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37218",45,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"26616",31,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"9593",53,9,"Not-Married","Sales","CaucYes","Female",33,"incB",0,0,"ChildNo"
"23874",40,16,"Married","Professional","CaucYes","Male",45,"incB",0,0,"ChildNo"
"38816",42,10,"Not-Married","Professional","CaucYes","Female",40,"incB",7.3178761986265,0,"ChildNo"
"11378",31,9,"Married","Blue-Collar","CaucYes","Male",52,"incB",0,0,"ChildNo"
"688",45,13,"Married","Professional","CaucYes","Female",55,"incB",0,0,"ChildNo"
"7482",83,9,"Widowed","Other-occups","CaucYes","Male",55,"incB",0,0,"ChildNo"
"45402",42,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"47637",23,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"24363",29,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31339",46,13,"Not-Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"17493",26,10,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"23516",76,9,"Widowed","Admin","CaucYes","Male",6,"incB",0,0,"ChildNo"
"22030",23,11,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"8827",41,13,"Married","White-Collar","CaucYes","Male",50,"incH",8.38640090116621,0,"ChildNo"
"22608",19,8,"Never-Married","Sales","CaucYes","Male",40,"incB",6.96224346426621,0,"ChildNo"
"11790",26,13,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45193",30,6,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"32135",63,9,"Widowed","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"23166",50,8,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17810",49,13,"Not-Married","White-Collar","CaucNo","Female",60,"incH",10.2338339214274,0,"ChildNo"
"29288",25,13,"Never-Married","White-Collar","CaucYes","Female",25,"incB",0,0,"ChildNo"
"48609",33,9,"Never-Married","Admin","CaucYes","Female",50,"incB",0,7.37211802833779,"ChildNo"
"44226",41,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"21999",56,13,"Never-Married","White-Collar","CaucYes","Female",55,"incH",9.06126014896203,0,"ChildNo"
"47650",90,9,"Never-Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
"42749",43,13,"Married","Admin","CaucYes","Male",42,"incH",0,0,"ChildNo"
"20486",43,13,"Not-Married","Other-occups","CaucYes","Male",40,"incB",0,7.53743003658651,"ChildNo"
"46782",22,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
"9398",46,10,"Married","Sales","CaucYes","Male",50,"incB",0,7.62217459481762,"ChildNo"
"11795",36,13,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildYes"
"20785",26,10,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"43684",53,10,"Not-Married","Professional","CaucYes","Male",60,"incB",0,0,"ChildNo"
"21026",19,9,"Never-Married","Service","CaucYes","Female",50,"incB",0,0,"ChildNo"
"23668",23,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"41834",51,12,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
"39451",53,13,"Married","Professional","CaucYes","Male",80,"incB",0,0,"ChildNo"
"10430",28,13,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"14273",52,13,"Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"7138",39,9,"Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"8923",36,13,"Never-Married","Admin","CaucYes","Female",50,"incB",0,0,"ChildNo"
"16372",41,10,"Married","Service","CaucYes","Male",48,"incB",0,0,"ChildNo"
"7530",64,9,"Married","Other-occups","CaucNo","Male",60,"incH",0,0,"ChildNo"
"47043",37,16,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"9134",20,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
"18026",27,10,"Never-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
"13397",31,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"12210",53,4,"Married","Other-occups","CaucYes","Male",99,"incB",0,0,"ChildNo"
"40766",23,13,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"8168",53,14,"Never-Married","White-Collar","CaucYes","Female",50,"incH",9.57115672841547,0,"ChildNo"
"4599",24,14,"Not-Married","Professional","CaucNo","Female",10,"incB",0,0,"ChildNo"
"18143",36,13,"Married","White-Collar","CaucNo","Male",45,"incH",0,0,"ChildNo"
"2544",54,9,"Widowed","Blue-Collar","CaucYes","Male",40,"incB",6.81892406527552,0,"ChildNo"
"12108",32,12,"Married","Other-occups","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5581",44,14,"Married","Other-occups","CaucYes","Male",20,"incH",0,0,"ChildNo"
"37292",37,15,"Married","Professional","CaucYes","Male",50,"incH",8.94754601503218,0,"ChildNo"
"39657",41,12,"Never-Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"31974",23,10,"Never-Married","Sales","CaucNo","Female",20,"incB",0,0,"ChildNo"
"46598",33,10,"Not-Married","White-Collar","CaucYes","Male",48,"incH",0,7.94626364358054,"ChildNo"
"29192",28,9,"Married","Service","CaucYes","Female",35,"incB",0,0,"ChildYes"
"6759",47,13,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"43845",25,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33615",40,6,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"14227",43,13,"Not-Married","Professional","CaucYes","Female",40,"incH",9.57115672841547,0,"ChildNo"
"14679",40,9,"Never-Married","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"3134",45,9,"Never-Married","Blue-Collar","CaucYes","Male",48,"incH",9.26112853880829,0,"ChildYes"
"29840",73,10,"Married","Professional","CaucYes","Male",50,"incH",0,7.68478394352278,"ChildNo"
"37226",37,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17545",51,9,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"27085",29,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"17057",56,7,"Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"1695",44,10,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5265",51,10,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"28535",26,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"26581",50,13,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildYes"
"27437",38,13,"Never-Married","Other-occups","CaucYes","Female",45,"incB",0,0,"ChildNo"
"11135",32,1,"Married","Blue-Collar","CaucNo","Female",40,"incB",8.41383067842108,0,"ChildNo"
"8974",90,13,"Married","Sales","CaucYes","Male",15,"incH",9.14708103233699,0,"ChildNo"
"19397",28,11,"Never-Married","Professional","CaucYes","Female",40,"incB",8.4448375292241,0,"ChildNo"
"33240",49,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"9514",24,10,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildNo"
"13146",19,10,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"30619",35,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"42654",20,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"23513",58,13,"Never-Married","Professional","CaucYes","Female",62,"incB",0,0,"ChildNo"
"28920",58,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"36456",63,9,"Widowed","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"23399",66,13,"Married","Service","CaucYes","Male",99,"incB",0,0,"ChildNo"
"39699",37,9,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"21664",61,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"42371",47,9,"Widowed","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"36649",45,10,"Not-Married","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
"27331",49,3,"Married","Service","CaucYes","Male",40,"incB",0,7.86480400332846,"ChildNo"
"18546",37,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.39572160860205,"ChildNo"
"35765",29,13,"Not-Married","Professional","CaucYes","Male",52,"incB",0,0,"ChildNo"
"26441",32,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20485",58,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31257",52,9,"Married","Blue-Collar","CaucYes","Male",60,"incH",0,7.54327334670545,"ChildNo"
"39415",36,12,"Married","Professional","CaucYes","Female",31,"incH",0,0,"ChildNo"
"17794",31,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"25146",52,4,"Married","Service","CaucYes","Male",48,"incB",0,0,"ChildNo"
"29152",24,13,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"7118",47,9,"Married","Sales","CaucYes","Male",45,"incH",8.89549263145163,0,"ChildNo"
"13279",64,9,"Married","Sales","CaucYes","Female",21,"incB",0,0,"ChildNo"
"2890",36,9,"Married","Admin","CaucYes","Male",45,"incB",0,0,"ChildNo"
"12273",41,9,"Married","Admin","CaucYes","Female",60,"incB",0,0,"ChildNo"
"23574",71,9,"Not-Married","Service","CaucYes","Female",16,"incB",0,0,"ChildNo"
"31398",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"16978",46,5,"Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"9408",42,9,"Not-Married","Blue-Collar","CaucYes","Male",46,"incB",0,7.59135704669855,"ChildNo"
"33045",46,13,"Not-Married","White-Collar","CaucYes","Male",50,"incH",10.2338339214274,0,"ChildNo"
"38734",31,13,"Not-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"23805",48,9,"Married","White-Collar","CaucNo","Male",30,"incB",0,0,"ChildNo"
"14375",34,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"28148",46,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"27282",39,9,"Married","White-Collar","CaucYes","Male",16,"incB",0,0,"ChildNo"
"31313",31,10,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"42275",40,15,"Married","Professional","CaucYes","Male",50,"incH",0,7.58984151218266,"ChildNo"
"27976",27,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"36537",29,10,"Married","Professional","CaucYes","Male",50,"incB",0,7.66387725870347,"ChildNo"
"23840",36,12,"Never-Married","Sales","CaucNo","Male",43,"incH",9.26112853880829,0,"ChildNo"
"43494",40,14,"Not-Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
"25253",24,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"36601",33,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"9444",38,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"3247",26,11,"Never-Married","Sales","CaucYes","Male",55,"incB",0,0,"ChildNo"
"42914",43,7,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"19177",40,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"46753",47,9,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"13996",29,13,"Never-Married","White-Collar","CaucYes","Male",50,"incB",0,7.37211802833779,"ChildNo"
"34509",51,7,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"974",37,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"2733",25,10,"Never-Married","Service","CaucYes","Male",48,"incB",7.86249719723055,0,"ChildNo"
"41429",48,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"26424",22,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"43405",31,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33789",43,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,7.58984151218266,"ChildNo"
"48648",66,10,"Widowed","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
"28560",45,11,"Not-Married","White-Collar","CaucYes","Female",44,"incB",0,0,"ChildNo"
"27234",23,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"24545",26,13,"Never-Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"30199",23,12,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildYes"
