"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"37373",20,9,"Never-Married","Sales","CaucYes","Female",10,"incB",0,0,"ChildYes"
"37374",60,10,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37376",33,13,"Married","Professional","CaucYes","Male",51,"incB",0,0,"ChildNo"
"37377",67,10,"Never-Married","Professional","CaucYes","Female",50,"incH",0,0,"ChildNo"
"37378",34,9,"Never-Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37379",34,10,"Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
"37380",38,10,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildYes"
"37382",45,10,"Married","Blue-Collar","CaucYes","Male",46,"incB",0,0,"ChildNo"
"37386",40,11,"Widowed","Admin","CaucYes","Female",30,"incB",0,0,"ChildNo"
"37387",37,10,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37389",22,10,"Never-Married","Professional","CaucYes","Female",25,"incB",7.68570306123455,0,"ChildYes"
"37390",33,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37391",42,10,"Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
"37392",36,10,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"37393",41,10,"Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"37394",39,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37395",63,10,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"37396",52,10,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37397",36,6,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
"37398",27,14,"Never-Married","Sales","CaucYes","Male",42,"incB",0,0,"ChildNo"
"37399",19,7,"Never-Married","Service","CaucYes","Female",15,"incB",0,0,"ChildYes"
"37400",66,10,"Never-Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
"37401",74,10,"Widowed","White-Collar","CaucNo","Male",40,"incH",9.6697884872824,0,"ChildNo"
"37403",37,11,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"37404",52,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37406",44,14,"Not-Married","White-Collar","CaucYes","Male",40,"incH",0,7.84776253747361,"ChildNo"
"37407",24,13,"Never-Married","Sales","CaucYes","Male",65,"incB",0,7.53743003658651,"ChildNo"
"37410",42,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37411",35,13,"Married","Professional","CaucYes","Female",15,"incH",0,0,"ChildNo"
"37414",39,10,"Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37415",38,13,"Married","Admin","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37416",39,13,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"37417",35,13,"Married","Other-occups","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
"37418",40,9,"Married","Blue-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"37419",64,15,"Widowed","Professional","CaucYes","Female",40,"incH",0,7.80180040190897,"ChildNo"
"37421",49,13,"Married","Professional","CaucYes","Male",45,"incB",0,7.42237370098682,"ChildNo"
"37422",26,6,"Married","Blue-Collar","CaucYes","Male",38,"incB",0,0,"ChildNo"
"37425",34,13,"Not-Married","White-Collar","CaucNo","Male",50,"incH",9.61720450099805,0,"ChildNo"
"37426",54,10,"Widowed","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37427",22,10,"Never-Married","Service","CaucYes","Female",10,"incB",0,0,"ChildYes"
"37429",22,9,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
"37430",40,13,"Married","White-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"37431",36,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.55236726642389,0,"ChildNo"
"37434",42,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37435",48,13,"Not-Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
"37436",27,8,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37437",30,7,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37439",36,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"37440",53,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37441",32,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37442",48,10,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37443",40,12,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37444",24,13,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37445",35,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37446",35,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37449",30,9,"Not-Married","Blue-Collar","CaucNo","Male",80,"incB",7.3178761986265,0,"ChildNo"
"37450",37,13,"Never-Married","White-Collar","CaucYes","Female",50,"incB",7.68478394352278,0,"ChildNo"
"37451",23,9,"Never-Married","Sales","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37453",47,9,"Married","White-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"37454",43,10,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37455",39,10,"Married","White-Collar","CaucNo","Male",40,"incH",0,7.3038432252777,"ChildNo"
"37457",23,9,"Married","Sales","CaucNo","Female",35,"incB",0,0,"ChildNo"
"37458",41,9,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37459",22,9,"Never-Married","Service","CaucNo","Female",35,"incB",0,0,"ChildNo"
"37461",39,16,"Not-Married","White-Collar","CaucYes","Female",60,"incH",0,7.84776253747361,"ChildNo"
"37462",65,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37464",20,8,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildNo"
"37465",37,9,"Not-Married","Service","CaucYes","Female",55,"incB",7.99900721324395,0,"ChildNo"
"37466",39,13,"Not-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"37467",27,9,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37468",32,6,"Married","White-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"37473",19,7,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildNo"
"37474",55,10,"Not-Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37475",36,12,"Not-Married","Other-occups","CaucYes","Female",3,"incB",0,0,"ChildNo"
"37477",23,10,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37478",38,13,"Married","Professional","CaucYes","Female",55,"incB",0,0,"ChildNo"
"37479",22,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37480",31,13,"Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
"37481",53,13,"Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37482",67,13,"Married","White-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"37483",42,9,"Married","Admin","CaucYes","Male",55,"incH",0,0,"ChildNo"
"37485",31,10,"Never-Married","Sales","CaucYes","Male",40,"incB",0,7.31654817718298,"ChildNo"
"37486",22,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37487",50,9,"Widowed","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37488",41,12,"Married","Professional","CaucYes","Male",50,"incH",9.61747075940341,0,"ChildNo"
"37490",42,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37491",20,10,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
"37492",18,9,"Never-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildYes"
"37493",31,4,"Never-Married","Blue-Collar","CaucYes","Female",20,"incB",0,0,"ChildNo"
"37495",23,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37498",23,13,"Never-Married","Admin","CaucYes","Female",46,"incB",0,0,"ChildNo"
"37499",54,9,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37500",34,12,"Married","Sales","CaucYes","Male",38,"incH",0,0,"ChildNo"
"37501",36,10,"Married","White-Collar","CaucNo","Male",10,"incB",0,0,"ChildNo"
"37502",29,11,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37503",67,5,"Married","Service","CaucYes","Female",6,"incB",0,0,"ChildNo"
"37505",53,14,"Never-Married","Professional","CaucYes","Female",46,"incH",0,0,"ChildNo"
"37506",42,4,"Married","Blue-Collar","CaucYes","Male",50,"incH",8.38640090116621,0,"ChildNo"
"37507",56,9,"Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"37509",40,9,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37510",55,13,"Not-Married","Admin","CaucYes","Male",40,"incH",9.26112853880829,0,"ChildNo"
"37512",35,13,"Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
"37513",42,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37516",21,12,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37517",39,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
"37518",22,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37519",23,9,"Never-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildNo"
"37520",49,7,"Married","Blue-Collar","CaucYes","Male",70,"incB",0,7.55118686729615,"ChildNo"
"37522",49,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37523",34,6,"Not-Married","Service","CaucNo","Female",4,"incB",0,0,"ChildNo"
"37525",26,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37527",59,6,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37528",24,12,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37529",26,11,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37530",41,10,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37531",27,9,"Never-Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
"37532",23,9,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildYes"
"37533",19,5,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37537",62,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37538",28,12,"Never-Married","Admin","CaucYes","Male",35,"incB",0,0,"ChildYes"
"37539",35,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37540",38,9,"Married","Blue-Collar","CaucYes","Male",42,"incB",0,0,"ChildNo"
"37541",53,16,"Not-Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37542",29,13,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37544",45,9,"Never-Married","Admin","CaucYes","Female",37,"incB",0,0,"ChildNo"
"37547",59,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37548",37,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37550",29,13,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37552",63,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.46221493976819,"ChildNo"
"37553",39,10,"Not-Married","Blue-Collar","CaucYes","Female",50,"incH",0,0,"ChildYes"
"37554",20,10,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37555",20,9,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"37556",53,15,"Married","Professional","CaucYes","Male",60,"incH",0,7.58984151218266,"ChildNo"
"37559",40,9,"Not-Married","White-Collar","CaucYes","Female",60,"incB",0,0,"ChildNo"
"37561",35,14,"Married","Admin","CaucYes","Male",45,"incH",0,0,"ChildNo"
"37563",47,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37564",32,10,"Married","Professional","CaucYes","Female",40,"incH",0,7.55118686729615,"ChildNo"
"37565",43,13,"Married","Blue-Collar","CaucYes","Female",60,"incH",0,0,"ChildNo"
"37568",23,10,"Never-Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildYes"
"37569",50,15,"Married","White-Collar","CaucYes","Male",50,"incH",9.61747075940341,0,"ChildNo"
"37570",60,10,"Not-Married","Other-occups","CaucYes","Female",50,"incB",8.83200393125627,0,"ChildNo"
"37571",56,16,"Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37572",37,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37573",57,6,"Not-Married","Admin","CaucYes","Male",64,"incB",0,0,"ChildNo"
"37574",22,11,"Never-Married","Service","CaucNo","Male",52,"incB",0,0,"ChildNo"
"37575",48,15,"Married","Professional","CaucYes","Male",48,"incH",11.5129254649702,0,"ChildNo"
"37576",27,10,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37577",18,8,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildYes"
"37578",41,12,"Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37580",51,9,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37581",33,14,"Never-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
"37583",55,9,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"37586",41,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37587",29,14,"Never-Married","Professional","CaucYes","Female",50,"incB",0,0,"ChildNo"
"37588",39,10,"Married","Blue-Collar","CaucNo","Male",50,"incH",0,0,"ChildNo"
"37589",35,10,"Married","Sales","CaucYes","Male",48,"incH",8.89549263145163,0,"ChildNo"
"37591",41,11,"Not-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37593",44,9,"Not-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"37594",32,9,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"37595",35,9,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37596",59,4,"Married","Blue-Collar","CaucYes","Male",38,"incB",8.51998927871824,0,"ChildNo"
"37597",61,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37601",26,13,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37602",28,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37603",48,13,"Married","Blue-Collar","CaucYes","Male",40,"incH",11.5129254649702,0,"ChildNo"
"37605",18,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",6.96224346426621,0,"ChildYes"
"37606",23,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37607",31,10,"Never-Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
"37610",22,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37611",32,9,"Never-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildYes"
"37615",22,13,"Never-Married","Admin","CaucYes","Female",40,"incB",8.39321601159653,0,"ChildYes"
"37616",52,14,"Married","White-Collar","CaucYes","Male",36,"incB",0,0,"ChildNo"
"37617",44,14,"Married","White-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"37621",27,14,"Never-Married","Professional","CaucNo","Male",20,"incB",0,0,"ChildNo"
"37622",34,13,"Married","Sales","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
"37624",22,13,"Never-Married","Other-occups","CaucNo","Male",40,"incB",0,7.75790620835175,"ChildNo"
"37625",68,7,"Widowed","Blue-Collar","CaucNo","Female",35,"incB",0,7.53422832627409,"ChildNo"
"37626",31,9,"Married","Blue-Collar","CaucYes","Male",73,"incB",0,0,"ChildNo"
"37627",22,9,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildNo"
"37630",46,10,"Married","Sales","CaucNo","Male",60,"incH",0,7.58984151218266,"ChildNo"
"37631",49,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37632",40,14,"Married","Professional","CaucYes","Male",55,"incB",0,0,"ChildNo"
"37633",54,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37634",24,5,"Never-Married","Blue-Collar","CaucNo","Male",58,"incB",0,0,"ChildNo"
"37635",27,12,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37636",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37638",27,9,"Married","Sales","CaucYes","Male",40,"incH",8.38640090116621,0,"ChildNo"
"37639",39,9,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37642",44,3,"Married","Blue-Collar","CaucYes","Male",84,"incH",0,0,"ChildNo"
"37643",51,16,"Not-Married","Professional","CaucYes","Male",70,"incH",0,0,"ChildNo"
"37644",37,13,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
"37646",19,7,"Never-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildNo"
"37647",37,13,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37650",28,4,"Married","Blue-Collar","CaucYes","Male",35,"incB",8.150467911624,0,"ChildNo"
"37651",40,13,"Married","Professional","CaucYes","Male",60,"incH",8.04044688130311,0,"ChildNo"
"37652",50,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37653",31,9,"Never-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"37654",57,7,"Not-Married","Service","CaucYes","Male",50,"incB",8.4448375292241,0,"ChildNo"
"37655",40,13,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37656",44,13,"Never-Married","Professional","CaucYes","Male",40,"incH",10.2338339214274,0,"ChildNo"
"37658",42,10,"Never-Married","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"37659",41,10,"Married","Blue-Collar","CaucNo","Male",35,"incB",0,0,"ChildNo"
"37661",41,9,"Married","Blue-Collar","CaucYes","Male",99,"incB",0,0,"ChildNo"
"37662",41,10,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37663",29,11,"Never-Married","Blue-Collar","CaucYes","Male",75,"incB",0,0,"ChildNo"
"37664",33,13,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37665",43,9,"Not-Married","Sales","CaucYes","Female",46,"incB",0,0,"ChildNo"
"37666",18,10,"Never-Married","Sales","CaucYes","Female",10,"incB",0,0,"ChildYes"
"37667",67,10,"Widowed","Service","CaucYes","Female",33,"incB",7.76089319585102,0,"ChildNo"
"37668",21,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37669",36,8,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"37672",24,7,"Never-Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildYes"
"37673",44,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37674",22,10,"Never-Married","Blue-Collar","CaucYes","Male",4,"incB",0,0,"ChildYes"
"37675",60,4,"Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildNo"
"37676",31,10,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37677",74,8,"Married","Blue-Collar","CaucYes","Male",11,"incB",0,0,"ChildNo"
"37678",30,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37679",29,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37681",71,11,"Widowed","Admin","CaucYes","Female",20,"incB",0,0,"ChildNo"
"37682",33,6,"Married","Service","CaucYes","Male",80,"incB",0,0,"ChildNo"
"37683",56,9,"Widowed","Blue-Collar","CaucYes","Female",30,"incB",0,0,"ChildNo"
"37684",24,7,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37685",37,13,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37688",56,9,"Married","Admin","CaucYes","Male",48,"incB",0,0,"ChildNo"
"37689",52,13,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37690",56,16,"Married","Blue-Collar","CaucYes","Male",56,"incB",0,0,"ChildNo"
"37691",54,13,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37693",68,9,"Widowed","Blue-Collar","CaucYes","Female",42,"incB",8.09376775793108,0,"ChildNo"
"37694",38,13,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37695",44,14,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37697",23,13,"Never-Married","Other-occups","CaucYes","Male",50,"incB",0,0,"ChildYes"
"37698",69,9,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37699",52,9,"Married","Sales","CaucYes","Male",60,"incH",0,7.55118686729615,"ChildNo"
"37700",24,12,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37701",45,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37704",35,12,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37705",43,13,"Married","Professional","CaucYes","Male",20,"incH",0,0,"ChildNo"
"37706",47,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37711",23,10,"Never-Married","Other-occups","CaucYes","Male",15,"incB",0,0,"ChildNo"
"37712",51,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37714",44,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37715",24,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37716",39,14,"Not-Married","White-Collar","CaucNo","Male",70,"incH",0,0,"ChildNo"
"37717",19,10,"Never-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
"37718",21,10,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildYes"
"37720",22,10,"Never-Married","Service","CaucYes","Male",36,"incB",0,0,"ChildYes"
"37721",59,9,"Widowed","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37724",45,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37725",56,10,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"37727",27,9,"Married","Other-occups","CaucNo","Male",40,"incH",0,0,"ChildNo"
"37728",21,10,"Never-Married","White-Collar","CaucYes","Female",38,"incB",0,0,"ChildNo"
"37729",55,14,"Not-Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"37730",31,10,"Not-Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildNo"
"37731",57,5,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"37733",26,14,"Never-Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildNo"
"37735",35,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37737",46,13,"Married","Admin","CaucNo","Male",40,"incH",0,0,"ChildNo"
"37738",38,13,"Married","Other-occups","CaucYes","Male",48,"incB",0,7.39572160860205,"ChildNo"
"37740",38,14,"Not-Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
"37745",72,9,"Widowed","Admin","CaucYes","Female",20,"incB",7.75362354655975,0,"ChildNo"
"37747",45,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37748",21,6,"Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"37750",46,13,"Never-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37751",62,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37752",51,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37754",18,9,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildNo"
"37755",71,13,"Not-Married","Sales","CaucYes","Female",38,"incH",0,7.55590509361135,"ChildNo"
"37756",30,9,"Never-Married","Blue-Collar","CaucYes","Male",22,"incB",0,0,"ChildNo"
"37758",36,11,"Never-Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37759",41,9,"Not-Married","Admin","CaucYes","Female",45,"incB",0,0,"ChildNo"
"37760",38,10,"Not-Married","Other-occups","CaucYes","Female",10,"incB",0,0,"ChildNo"
"37761",49,13,"Married","White-Collar","CaucYes","Male",75,"incH",0,0,"ChildNo"
"37762",42,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37763",53,10,"Married","Sales","CaucYes","Male",45,"incH",0,0,"ChildNo"
"37766",43,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37767",47,14,"Married","Sales","CaucYes","Male",45,"incH",8.94754601503218,0,"ChildNo"
"37768",30,9,"Not-Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37769",63,15,"Married","Professional","CaucYes","Male",50,"incH",9.61747075940341,0,"ChildNo"
"37771",23,10,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37772",28,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37773",61,15,"Married","Professional","CaucYes","Male",45,"incH",0,7.55118686729615,"ChildNo"
"37774",60,11,"Widowed","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"37776",47,9,"Married","Blue-Collar","CaucYes","Male",56,"incH",0,0,"ChildNo"
"37778",24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37779",46,13,"Married","White-Collar","CaucYes","Male",44,"incB",8.24774388722552,0,"ChildNo"
"37782",30,13,"Never-Married","Professional","CaucYes","Male",60,"incB",0,0,"ChildNo"
"37783",38,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.13505390861157,0,"ChildNo"
"37784",57,9,"Widowed","Sales","CaucYes","Female",30,"incB",0,0,"ChildNo"
"37786",48,14,"Never-Married","Professional","CaucYes","Male",60,"incB",0,0,"ChildNo"
"37787",28,13,"Married","White-Collar","CaucYes","Male",42,"incH",0,0,"ChildNo"
"37791",44,12,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,7.59135704669855,"ChildNo"
"37793",58,9,"Widowed","White-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"37794",27,11,"Never-Married","Other-occups","CaucNo","Male",40,"incB",7.04925484125584,0,"ChildNo"
"37795",52,14,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
